1011896;0;;;663.3;109156;2019-03-09 23:06:41;5055387600164;W402;;1
3941;0;;;35.42;;2019-03-09 23:06:41;4010056134280;OA38G;;1
114903;0;;;134.1;;2019-03-09 23:06:41;4957812542302;AS201SI;Sur commande;1
1041515;1;;;539.1;;2019-03-09 23:06:41;8806088603087;RZ32M7105S9;;1
1103509;7;;;10.58;;2019-03-09 23:06:41;8710103818687;CA6903.10;;1
1122494;6;;;10.03;;2019-03-09 23:06:41;5715492176977;107417195;;1
1033757;0;;;0.99;;2019-03-09 23:06:41;3528090422900;C33125;;1
1107720;0;;;348.3;1001770;2019-03-09 23:06:41;4242006276713;VH6MG0760;Sur commande;1
123326;0;;;14.4;;2019-03-09 23:06:41;3579430021123;13P1553004;;1
94093;0;;;15.0;;2019-03-09 23:06:41;0000000000066;BALISEPEMDO;;1
1033462;18;;;292.5;97910;2019-03-09 23:06:41;4242003757383;EH651BJB1E;;1
1042586;8;;;72.2;;2019-03-09 23:06:41;3119831512167;CORAIL1503;;1
1005237;0;;;53.1;;2019-03-09 23:06:41;9876540002825;POLOHNMBB;;1
1005210;0;;;27.0;;2019-03-09 23:06:41;9876540002252;TSHIRTHBLEX;;1
1097479;0;;;2.52;;2019-03-09 23:06:41;8016978096336;UXSLTE;;1
1038004;0;;;2108.7;;2019-03-09 23:06:41;0757638343633;ORE24CHFSS;Sur commande;1
1101633;2;;;38.89;;2019-03-09 23:06:41;5025232873951;ESEL2AA503;;1
1040961;4;;;88.12;96758;2019-03-09 23:06:41;3045380011038;P4624916;;1
1033418;0;;;579.6;;2019-03-09 23:06:41;4242002942155;PXE831FC1E;Sur commande;1
1107654;0;;;769.5;;2019-03-09 23:06:41;4016803040194;ICNS3324-21;Sur commande;1
121708;40;;;300.6;53520;2019-03-09 23:06:41;4242002800844;KGV33VW31S;;1
1118662;80;;;207.0;1027117;2019-03-09 23:06:41;7332543605958;LIT60336CK;;1
1053774;1;;;99.9;1018006;2019-03-09 23:06:41;8806088877709;HWK335;;1
1040270;0;;;40.57;96451;2019-03-09 23:06:41;8424450185049;149942;;6
1123061;0;8;SEM 30;381.6;;2019-03-09 23:06:41;6133826004991;BD7712NWX;;1
1107746;4;;;774.9;;2019-03-09 23:06:41;4002515981146;WCG120;;1
1107694;0;;;281.7;1001543;2019-03-09 23:06:41;4242005038930;BEL550MS0;Sur commande;1
1103519;20;;;56.0;;2019-03-09 23:06:41;8710103844754;HD6563.81;;1
1107732;0;;;168.3;97321;2019-03-09 23:06:41;4242006275730;VVA93E450;Sur commande;1
1116854;2;;;14.4;1036271;2019-03-09 23:06:41;4250366851112;A170NOIR;;1
1005286;5;;;449.1;;2019-03-09 23:06:41;8034122350363;FLIPPER1420;;1
1024179;0;;;894.6;;2019-03-09 23:06:41;4242003658376;CM676GBS1;Sur commande;1
1005311;0;;;30.0;;2019-03-09 23:06:41;9876540002306;VESTEMLBMEX;;1
55838;0;;;46.43;;2019-03-09 23:06:41;8033959744321;UPC21;;1
1122681;5;;;78.12;;2019-03-09 23:06:41;8710103863076;HD6592.81;;1
1117293;2;;;126.0;;2019-03-09 23:06:41;5025232874941;SCHTB250EGK;;1
1051429;8;;;36.0;;2019-03-09 23:06:41;3121040066799;MN4010F0;;1
1041404;0;;;911.55;;2019-03-09 23:06:41;8424450185346;593301;;1
54232;0;;;1380.35;;2019-03-09 23:06:41;3596150169690;373147;;1
1107712;4;;;451.8;1041397;2019-03-09 23:06:41;4242003827130;SN558W09ME;;1
1068934;0;;;349.19;1023174;2019-03-09 23:06:41;3513144141180;6414118;;1
1011844;0;;;58.73;12172;2019-03-09 23:06:41;2096450400017;9645KIT;;1
1004438;6;;;10.8;;2019-03-09 23:06:41;4002515948897;CARTOUCHEULTRAPHASE1;;6
1041915;1;;;148.47;1010374;2019-03-09 23:06:41;3519280115825;11582;;1
1039380;0;;;78.3;;2019-03-09 23:06:41;3185280482603;048260;;1
3933;0;;;22.55;;2019-03-09 23:06:41;4010056134266;OA36H;;1
1117020;0;;;1091.7;;2019-03-09 23:06:41;8806098143719;75UK6500;;1
55944;0;;;0.23;;2019-03-09 23:06:41;3171102051010;110205C1;;100
88084;0;;;137.93;;2019-03-09 23:06:41;8033959749487;UHP200;;1
99487;0;;;0.36;54210;2019-03-09 23:06:41;8000058240504;RP705B500;;500
1107619;3;;;412.2;1033042;2019-03-09 23:06:41;9005382217535;CCE2331;;1
1068652;0;;;232.75;;2019-03-09 23:06:41;3244336970201;697020;Sur commande;1
109742;0;;;1715.4;;2019-03-09 23:06:41;8017709184315;TR4110RO;Sur commande;1
1117226;2;;;432.0;;2019-03-09 23:06:41;3260449039048;PRO42E;;1
122323;0;;;358.15;1039608;2019-03-09 23:06:41;8004399511866;PACCN91;;1
1042590;6;;;81.7;;2019-03-09 23:06:41;3119831550657;OASIS2503;;1
1101656;8;;;220.5;1018156;2019-03-09 23:06:41;7332543591763;FDI22003NA;;1
1054044;1;;;35.8;;2019-03-09 23:06:41;3416879748016;CFP200;;1
1023862;0;;;259.2;;2019-03-09 23:06:41;3700338206415;MOTEP850;;1
47391;0;;;15.3;;2019-03-09 23:06:41;4901780527434;MDRV150;;1
1024643;0;;;353.7;;2019-03-09 23:06:41;8020283002814;PRF0043030;Sur commande;1
1035461;1;;;1007.0;;2019-03-09 23:06:41;3596150191400;660174;;1
98726;9;;;361.8;91438;2019-03-09 23:06:41;7332543252534;FFU25200WA;;1
1068426;2;;;2081.45;;2019-03-09 23:06:41;3244330122651;C077FD-03-HB6;;1
1099684;0;;;5300.0;;2019-03-09 23:06:41;8457027882003;7882;Sur commande;1
99732;1;;;36.0;;2019-03-09 23:06:41;3700338202264;KACL789;;1
1004468;0;;;20.4;497;2019-03-09 23:06:41;8021156047345;985443;;1
1023140;0;;;3.06;;2019-03-09 23:06:41;8015250440829;CLD250;;1
1005244;0;;;53.1;;2019-03-09 23:06:41;9876540002849;POLOHNXXLBB;;1
1124850;0;;;478.8;;2019-03-09 23:06:41;8806098231027;F14J82WHST;;1
1009225;0;;;589.5;;2019-03-09 23:06:41;4242004182160;C17MR02N0;Sur commande;1
1540;3;;;227.7;;2019-03-09 23:06:41;4020684374033;513267;;1
1068708;0;;;50.29;;2019-03-09 23:06:41;3513140505610;6050561;;1
1121421;0;;;1081.1;;2019-03-09 23:06:41;3596150185881;362113CARMIN;;1
1004805;0;;;223.2;;2019-03-09 23:06:41;8712285325304;NEXT7345;;1
1134762;0;;;864.0;;2019-03-09 23:06:41;8003437953569;ADN650;Sur commande;1
1127044;0;;;45.18;;2019-03-09 23:06:41;2900000008656;HACHDBW1220RPVF;;1
3075;0;;;78.3;;2019-03-09 23:06:41;3431047085700;708570;;1
118359;11;;;288.0;;2019-03-09 23:06:41;8016361870437;RGC6111RB;;1
1053512;0;;;55.44;1033711;2019-03-09 23:06:41;2900000004245;XVR4104HS;;1
1026463;0;;;309.6;1018255;2019-03-09 23:06:41;7332543463206;ERN2212BOW;;1
1033914;3;;;115.2;1009379;2019-03-09 23:06:41;3660767954380;BPE6410B;;1
1033106;0;;;63.9;;2019-03-09 23:06:41;4548736013544;BDPS1700B;;1
1102688;30;;;19.8;;2019-03-09 23:06:41;3527570048807;TH525FBLK;;1
2702;0;;;9.86;;2019-03-09 23:06:41;3760163000787;MS240;;1
1036416;4;;;19.04;;2019-03-09 23:06:41;8710103775621;HD9344.10;;1
1041887;0;;;108.3;;2019-03-09 23:06:41;3046171903679;COOLAIR;;1
1036076;6;;;398.86;;2019-03-09 23:06:41;5413184200794;5KSM125EAC;;1
102694;6;;;18.63;;2019-03-09 23:06:41;3030050075441;E823E;;1
1041581;0;;;497.7;;2019-03-09 23:06:41;4242003800874;SN658D02IE;Sur commande;1
1045145;0;;;805.5;;2019-03-09 23:06:41;7332548889063;730191;Sur commande;1
1045889;0;;;8.1;;2019-03-09 23:06:41;3579431450458;145045R13;;1
1005258;0;;;13.5;;2019-03-09 23:06:41;9876540002740;CHEMISEHNXLBB;;1
1010895;0;;;22.5;;2019-03-09 23:06:41;0050644699757;121846-00;;1
1124971;0;;;1168.2;;2019-03-09 23:06:41;4013833032199;55VLO9895BP;Sur commande;1
1009206;0;;;535.5;94282;2019-03-09 23:06:41;4242004177302;B47CR32N0;;1
1033920;0;;;164.7;45928;2019-03-09 23:06:41;3660767954335;BPG6413B;;1
775;0;;;64.32;;2019-03-09 23:06:41;5420037665839;M583;;1
1035882;0;;;253.8;;2019-03-09 23:06:41;8016361915329;GVS1410DWC3-47;;1
1119325;0;;;11.7;102717;2019-03-09 23:06:41;2073280900016;7328+2436;;1
1125255;0;;;85.22;;2019-03-09 23:06:41;3170002000104;ALD2TOB0;;1
1120052;2;;;162.0;122657;2019-03-09 23:06:41;8016361956179;CMDS5122W;;1
1047775;0;;;40.85;;2019-03-09 23:06:41;4022167202024;HRF-2RE;;1
118327;0;;;50.32;;2019-03-09 23:06:41;5413184170103;5KFC3515EWH;;1
109382;0;;;426.6;;2019-03-09 23:06:41;4242003622254;KI41RAD30;Sur commande;1
97399;11;;;24.38;;2019-03-09 23:06:41;8710103582359;RQ111.50;;1
1011628;6;;;17.9;;2019-03-09 23:06:41;3660767939493;CAF1318S;;1
1046499;9;;;114.3;;2019-03-09 23:06:41;7612981894337;894337;;1
120047;0;;;1.31;;2019-03-09 23:06:41;3304810101382;PCJ6FD;;1
1116857;17;;;38.7;1002159;2019-03-09 23:06:41;4250366852942;AS470ADUONOIR;;1
1022772;0;;;8.37;;2019-03-09 23:06:41;3579430006823;13P1552025;Sur commande;1
1045119;0;;;2618.1;;2019-03-09 23:06:41;7332548889223;371016;Sur commande;1
1005324;0;;;30.0;;2019-03-09 23:06:41;9876540002658;VESTEMLBXXLPC;;1
1124686;0;;;8.19;;2019-03-09 23:06:41;2900000000094;PFM320DEN;;1
1135749;5;;;43.2;1123602;2019-03-09 23:06:41;8054383964192;GHC625BK;;1
1018729;15;;;280.8;;2019-03-09 23:06:41;8003437832222;ACM867BAIXLNEW;;1
1023306;1;;;236.7;;2019-03-09 23:06:41;4020684640312;521155;;1
3762;4;;;1786.95;;2019-03-09 23:06:41;3596150094688;240153B;;1
1019407;0;;;606.6;;2019-03-09 23:06:41;4242002789149;CMG633BS1;Sur commande;1
1130545;0;;;102.32;;2019-03-09 23:06:41;3196200196531;019653;;1
1010801;4;;;59.3;119550;2019-03-09 23:06:41;3563880072866;CEBPF2AO;;1
1046189;0;;;473.4;;2019-03-09 23:06:41;3660767962323;DPI7686GP;;1
1122619;3;;;34.94;;2019-03-09 23:06:41;5011832060938;M100106EE;;1
1024614;2;;;71.1;;2019-03-09 23:06:41;8020283021129;PRF0004024C;;1
1123642;0;;;121.5;1033346;2019-03-09 23:06:41;4242006285111;VVA61F251;Sur commande;1
1024555;1;;;8.1;;2019-03-09 23:06:41;8020283026865;F00479/1S;;1
1050249;0;;;360.0;;2019-03-09 23:06:41;7612981927684;6208177;Sur commande;1
1099695;0;;;55.9;;2019-03-09 23:06:41;8457027848955;978489500;Sur commande;1
99666;0;;;15.87;;2019-03-09 23:06:41;8425988230584;AM366;;1
1042574;2;;;545.3;;2019-03-09 23:06:41;3119831173337;GABINRABAISSE;;1
1133919;2;;;1903.8;1001490;2019-03-09 23:06:41;3596150207804;490042S;;1
5651;13;;;6.05;;2019-03-09 23:06:41;5715492039159;30050002;;1
1131914;0;;;63.0;;2019-03-09 23:06:41;8801643664619;VG-SCFN43LP/XC;Sur commande;1
1002030;0;;;109.17;;2019-03-09 23:06:41;3579431449810;144981R13;;1
1106357;41;45;11.03;328.5;1038091;2019-03-09 23:06:41;7332543606764;L6TBR642G;;1
6436;0;;;11.47;;2019-03-09 23:06:41;3760163000022;ME2035;;1
1068651;0;;;174.8;;2019-03-09 23:06:41;3244336970010;697001;Sur commande;1
1035967;2;;;214.2;;2019-03-09 23:06:41;8007842966787;MN212IXHA;;1
1053043;0;;;92.34;;2019-03-09 23:06:41;1422182100818;NVR2104HSPS2;;1
1103518;0;;;57.74;;2019-03-09 23:06:41;8710103844693;HD6563.61;;1
1609;4;;;758.1;;2019-03-09 23:06:41;3596150001075;3258N;;1
1053552;4;;;95.51;;2019-03-09 23:06:41;7332543552139;EER73DB;;1
1028839;0;;;9.0;99678;2019-03-09 23:06:41;9876540001668;BOITECARTEDOMIAL;;1
96384;0;;;178.17;;2019-03-09 23:06:41;3519280114231;11423;;1
1053549;0;;;972.0;;2019-03-09 23:06:41;7332548889568;TE1120P;Sur commande;1
1053428;0;;;2.54;44274;2019-03-09 23:06:41;8435136420521;UDM110;;1
8504;0;;;2532.6;;2019-03-09 23:06:41;4002513923957;PW5065LPINOX;Sur commande;1
1125261;0;;;264.8;;2019-03-09 23:06:41;2170000270104;VIR016B0;Sur commande;1
54642;1;;;5.6;;2019-03-09 23:06:41;3224780035671;PMC300;;1
1123506;8;;;57.0;;2019-03-09 23:06:41;3046171904188;COCOON25;;1
1033911;0;;;305.1;1017733;2019-03-09 23:06:41;3660767955066;BXP6555X;;1
42105;0;;;202.27;;2019-03-09 23:06:41;5420037669165;M916;;1
1118432;8;;;423.0;;2019-03-09 23:06:41;4242005056668;HBA5780S0;;1
96335;0;;;25.7;;2019-03-09 23:06:41;3045386356393;BY540D10;;1
1069057;67;;;47.54;1040553;2019-03-09 23:06:41;8710103822806;HD6554.71;;1
120236;0;;;1.03;;2019-03-09 23:06:41;8000039410100;H6091ZHB;;100
1005253;0;;;15.0;;2019-03-09 23:06:41;9876540002047;CHEMISEHBLEX;;1
1046164;0;;;150.3;55968;2019-03-09 23:06:41;3660767964655;DPE7610FM;;1
99701;0;;;35.1;55279;2019-03-09 23:06:41;5025232741106;KXTG6812;;1
1032814;0;;;94.5;91329;2019-03-09 23:06:41;3660767953970;SE2616B;;1
1099890;1;;;220.5;;2019-03-09 23:06:41;4020684683647;523438;;1
102062;2;;;112.5;;2019-03-09 23:06:41;7332543186143;FEE6940FXA;;1
50001;0;;;1638.0;;2019-03-09 23:06:41;5052263007178;PRICH110DFCH;Sur commande;1
1028363;2;;;78.03;;2019-03-09 23:06:41;8004399329348;ECP3121;;1
1094863;0;;;51.3;103110;2019-03-09 23:06:41;5709009002903;S801BL;;2
1136922;0;;;319.5;;2019-03-09 23:06:41;8052745128916;AFP110IX;Sur commande;1
121974;0;;;729.0;;2019-03-09 23:06:41;8017709144968;SUK62MX8;Sur commande;1
1029162;30;;;7.66;;2019-03-09 23:06:41;3221613016302;ZR200720;;1
1042652;0;;;827.1;;2019-03-09 23:06:41;4016803171409;CNEF4315;Sur commande;1
119551;4;;;149.74;;2019-03-09 23:06:41;3563880046843;CEBPD4AO;;1
1040359;0;;;97.88;1004993;2019-03-09 23:06:41;2065035900013;6503L;;1
1043047;0;;;328.5;1029160;2019-03-09 23:06:41;7332543523078;SFB51221DS;;1
1125317;0;;;80.12;;2019-03-09 23:06:41;6939554943386;HDBW2241RZ;;1
1031169;0;;;8.82;42264;2019-03-09 23:06:41;8015250479683;USC100/1;;1
1103499;1;;;360.9;1023105;2019-03-09 23:06:41;4242003818589;SR236W01ME;;1
1036876;0;;;1907.1;95745;2019-03-09 23:06:41;7576383415920;ORE24CGFSS;Sur commande;1
123024;0;;;32.4;93566;2019-03-09 23:06:41;4905524950311;MDRRF811RK;;1
1045319;0;;;130.14;;2019-03-09 23:06:41;3579439148258;914825R13;;1
1011725;2;;;367.65;;2019-03-09 23:06:41;8436044418068;0.637.396;;1
1005274;0;;;12.0;;2019-03-09 23:06:41;9876540002443;POLAIREGLPC;;1
1121183;0;;;783.9;;2019-03-09 23:06:41;3579431410483;SNIPE3;;1
1038559;4;;;189.0;90193;2019-03-09 23:06:41;7332543499489;EHV6232FOK;;1
1004692;53;;;207.0;;2019-03-09 23:06:41;3660767582996;VLF722W;;1
1002385;3;;;249.44;52074;2019-03-09 23:06:41;3519280185903;18590F;;1
1123508;10;;;88.35;;2019-03-09 23:06:41;3046171904195;EVORAD15A;;1
1121508;0;;;260.1;1035270;2019-03-09 23:06:41;8016361969445;FCP886XS/E;;1
1011602;0;;;69.3;;2019-03-09 23:06:41;5060059046775;OCM815B;;1
6285;0;;;3.6;;2019-03-09 23:06:41;3431046965522;696552;;1
95148;0;;;0.5;;2019-03-09 23:06:41;3172514363012;251436R3;;1
1033904;0;;;291.6;;2019-03-09 23:06:41;3660767958524;BXP6332W;;1
2306;0;;;14.56;;2019-03-09 23:06:41;3760163000121;FMY19;;1
1122358;0;;;12.15;;2019-03-09 23:06:41;8015250441024;WBL103;;1
91829;2;;;580.5;;2019-03-09 23:06:41;8034122343235;PLANE1430;;1
1031176;0;;;8.46;123321;2019-03-09 23:06:41;8015250493696;DWB304;;1
1005209;0;;;27.0;;2019-03-09 23:06:41;9876540002269;TSHIRTHBMEX;;1
1034816;0;;;432.9;;2019-03-09 23:06:41;8003437203411;AKR808BK;Sur commande;1
1068873;0;;;128.59;;2019-03-09 23:06:41;3513140004755;6351410;;1
120554;0;;;0.42;;2019-03-09 23:06:41;3178422151017;842215P1;;100
1010934;0;;;3.64;;2019-03-09 23:06:41;8424450137017;746902;;1
1116904;14;;;396.9;;2019-03-09 23:06:41;8718863015926;55PUS6523;;1
1095212;0;;;194.62;;2019-03-09 23:06:41;3224780038276;DPN53;;1
1101829;0;;;781.2;;2019-03-09 23:06:41;0859991545640;AWG912S/PRO;;1
1033129;0;;;410.4;121546;2019-03-09 23:06:41;5025232848997;DMRBWT850EC;Sur commande;1
1125750;5;;;474.3;1038035;2019-03-09 23:06:41;4242003844571;SN736X19ME;;1
1041735;0;;;166.05;;2019-03-09 23:06:41;2900000004894;NVR4104HSP4KS2;;1
1035463;0;;;1215.05;;2019-03-09 23:06:41;3596150191462;660176;;1
1005318;0;;;27.0;;2019-03-09 23:06:41;9876540002948;VESTEMLNLBB;;1
1135860;0;;;342.0;;2019-03-09 23:06:41;3660767972483;BFC8632NW;;1
1053564;1;;;90.85;;2019-03-09 23:06:41;7332543560752;TOPF65BR;;1
1035450;0;;;1149.5;;2019-03-09 23:06:41;3596150191561;302866NM;;1
1029453;1;;;154.8;;2019-03-09 23:06:41;7612981690731;690731;;1
1018722;7;;;220.5;;2019-03-09 23:06:41;8003437832420;ACM818NENEW;;1
96975;0;;;47.7;;2019-03-09 23:06:41;3544058821127;APTX;;1
4657;0;;;4.28;;2019-03-09 23:06:41;3760163000213;CP14;;1
618;0;;;20.67;;2019-03-09 23:06:41;3431049141435;914143;;1
1137226;0;;;365.75;;2019-03-09 23:06:41;8004399512351;PACN90SILENTECO;;1
1033870;59;;;274.5;98882;2019-03-09 23:06:41;7332543465712;EUF2205AOW;;1
1091055;0;;;23.14;51919;2019-03-09 23:06:41;3608500201476;DT15;;1
1045135;0;;;932.4;;2019-03-09 23:06:41;7332548888998;603843;Sur commande;1
26030;11;;;6.13;;2019-03-09 23:06:41;4242002518152;BBZ41FK;;1
121842;5;;;369.0;52289;2019-03-09 23:06:41;4016803030218;GP2433;;1
1002380;2;;;118.77;;2019-03-09 23:06:41;3519280182605;18260F;;1
1041885;0;;;95.0;;2019-03-09 23:06:41;3046171903600;TURNADO360REV;;1
1005271;0;;;10.8;;2019-03-09 23:06:41;9876540002795;POLAIRENXLBB;;1
1033458;0;;;486.0;;2019-03-09 23:06:41;4242003691724;ED851FSB1E;Sur commande;1
1068261;2;;;238.5;1035310;2019-03-09 23:06:41;8016361943599;CDI2DS36-47/T;;1
42469;0;;;6.3;;2019-03-09 23:06:41;3185288008812;E800881;;1
1103082;0;;;38.7;94577;2019-03-09 23:06:41;3185280482207;048220;;1
1134955;0;;;51.21;;2019-03-09 23:06:41;2900000013797;HACHFW1230RZIRE6;;1
1090532;0;;;656.1;;2019-03-09 23:06:41;4002515952498;G4722SC;Sur commande;1
1122663;1;;;1349.95;;2019-03-09 23:06:41;5997739785054;K6350;;1
1034780;2;;;418.5;94595;2019-03-09 23:06:41;3660767958630;DVH15423J;;1
1019302;42;;;67.45;;2019-03-09 23:06:41;3046171902030;LISSEHUM;;1
48766;0;;;8.1;;2019-03-09 23:06:41;3185288075807;E807580;;1
3903;0;;;20.39;;2019-03-09 23:06:41;3760163000381;FST1050;;1
89214;0;;;9.0;;2019-03-09 23:06:41;3185288075906;E807590;;1
1096223;0;;;29.63;;2019-03-09 23:06:41;3170000128015;VACF28B0;;1
4294;0;;;49.05;;2019-03-09 23:06:41;8000070100015;DS100;;1
1068607;0;;;1029.8;;2019-03-09 23:06:41;3244330130038;C09435-P06-DA;;1
1022847;0;;;45.0;;2019-03-09 23:06:41;4013833867043;RCD1445SLB;;1
1034713;1;;;151.2;;2019-03-09 23:06:41;4020684647274;521476;;1
1041197;1;;;34.08;;2019-03-09 23:06:41;3016661148521;GC241D12;;1
1118061;0;;;5.22;;2019-03-09 23:06:41;3660555161280;THEXACLE/B;;1
1002398;0;;;326.56;;2019-03-09 23:06:41;3519280187013;18701;;1
90798;0;;;63.63;;2019-03-09 23:06:41;3608500185875;141202;;1
50937;0;;;29.7;464;2019-03-09 23:06:41;4044155057935;HD65TV;;1
1122679;7;;;61.14;;2019-03-09 23:06:41;8710103872153;HD6564.61;;1
1016797;2;;;154.8;96249;2019-03-09 23:06:41;7612981425869;6301026;;1
1108700;0;;;325.8;1009248;2019-03-09 23:06:41;4242004222446;D95BEM4N0;Sur commande;1
1124976;0;;;601.2;;2019-03-09 23:06:41;4013833030669;65VLX7850BP;Sur commande;1
1134761;0;;;1036.8;;2019-03-09 23:06:41;8003437953385;ADN632;Sur commande;1
1095943;0;;;30.74;;2019-03-09 23:06:41;3179981681007;999168B0;;1
1011170;0;;;65.38;;2019-03-09 23:06:41;8457027836105;978361000;Sur commande;1
1522;3;;;213.3;;2019-03-09 23:06:41;4020684363747;513221;;1
99700;3;;;22.5;114626;2019-03-09 23:06:41;5025232741052;KXTG6811;;1
1101686;0;;;65.81;;2019-03-09 23:06:41;3196203190048;319004;;1
11691;11;;;32.3;;2019-03-09 23:06:41;4022167500724;HZ-500E2;;1
1050385;8;;;255.6;;2019-03-09 23:06:41;8050147052334;DIFP8T94Z;;1
1041916;1;;;130.66;97295;2019-03-09 23:06:41;3519280116259;11625;;1
109260;0;;;17.63;;2019-03-09 23:06:41;3121040048214;SF3122C0;;1
1036711;0;;;109.74;;2019-03-09 23:06:41;0077924052453;7221;;1
1011929;12;;;15.3;;2019-03-09 23:06:41;3527570044922;TH520FBLK;;1
22780;0;;;88.39;2474;2019-03-09 23:06:41;3224780033554;1627.90.62;;1
54378;0;;;127.8;;2019-03-09 23:06:41;7612980521722;521722;;1
1033928;3;;;295.2;97835;2019-03-09 23:06:41;3660767954250;BPI6414BM;;1
1046109;0;;;774.0;;2019-03-09 23:06:41;8003437042188;KCFMB60150L;Sur commande;1
1125136;27;;;120.65;;2019-03-09 23:06:41;7332857500369;MDK11;;1
1017727;0;;;324.0;;2019-03-09 23:06:41;8054187279997;AFSCW21WHN;Sur commande;1
1125924;0;;;309.6;;2019-03-09 23:06:41;4573211154122;XWSX70B;Sur commande;1
46487;0;;;41.13;;2019-03-09 23:06:41;8717185445268;SMARCAM;;1
1002854;0;;;28.05;;2019-03-09 23:06:41;3760054540903;MVR500E;;1
1123930;0;;;813.6;;2019-03-09 23:06:41;8017709259174;FAB28RWH3;Sur commande;1
3266;0;;;0.87;;2019-03-09 23:06:41;8000023850509;DG11CU;;500
120048;0;;;1.67;;2019-03-09 23:06:41;3304810101399;PCJ6FE;;1
83164;0;;;3.68;;2019-03-09 23:06:41;3304810006571;VR90D;;1
4264;0;;;21.24;85627;2019-03-09 23:06:41;5420037674282;R428;;1
1125273;0;;;37.96;;2019-03-09 23:06:41;3170570820104;S57082B0;;1
94091;0;;;15.0;;2019-03-09 23:06:41;0000000000064;BALISEIMADO;;1
1122103;1;;;2779.7;;2019-03-09 23:06:41;4250789656790;44020S;;1
1036418;15;;;15.6;;2019-03-09 23:06:41;8710103714620;HX9042.07;;1
53625;0;;;8.38;;2019-03-09 23:06:41;3608500174343;UALIM05;;1
1040071;0;;;19.58;;2019-03-09 23:06:41;3528090438505;WP861;;1
48809;27;;;4.34;;2019-03-09 23:06:41;3221613011901;WB305120;;1
1044926;2;;;88.35;;2019-03-09 23:06:41;8436044417795;0.638.600;;1
21776;2;;;27.0;;2019-03-09 23:06:41;3660446005136;6401012;;1
1031174;0;;;8.1;42283;2019-03-09 23:06:41;8015250462456;DBB028;;1
1069056;4;;;47.54;;2019-03-09 23:06:41;8710103823308;HD6554.51;;1
1480;0;;;16.02;;2019-03-09 23:06:41;3760163000534;CS2TR;;1
1133557;4;;;573.3;1017962;2019-03-09 23:06:41;7332543657438;EKI6771TOW;;1
1045110;0;;;11.03;;2019-03-09 23:06:41;2077205900013;7720L;;1
121236;4;;;83.04;121048;2019-03-09 23:06:41;4008146012464;2056;;1
1134959;0;;;33.12;;2019-03-09 23:06:41;2900000014114;LR10021ET;;1
1036011;0;;;176.4;98450;2019-03-09 23:06:41;8007842950335;HHGC94FAMX;;1
92042;7;;;413.1;;2019-03-09 23:06:41;4242002640488;KIV38V20FF;;1
1042579;2;;;1675.8;;2019-03-09 23:06:41;3119831121673;LAURENOIR;;1
45965;0;;;306.0;36018;2019-03-09 23:06:41;3660767570856;SCM1020W;;1
1033917;1;;;117.9;1005196;2019-03-09 23:06:41;3660767954397;BPE6410X;;1
1128899;2;;;52.42;;2019-03-09 23:06:41;5011832064561;M132002EE;;1
1030688;2;;;69.3;;2019-03-09 23:06:41;4013833001393;MS240;;1
1099175;0;;;9.5;;2019-03-09 23:06:41;8424450186015;405202;;1
42935;0;;;11.7;;2019-03-09 23:06:41;3579431446109;144610;;1
1018390;91;;;190.8;;2019-03-09 23:06:41;3660767941168;VLF622WW;;1
93280;0;;;23.36;;2019-03-09 23:06:41;4010056719173;EB45LTE;;1
25098;0;;;9.9;;2019-03-09 23:06:41;3185280002405;E000240;;1
1107631;7;;;223.2;89561;2019-03-09 23:06:41;4016803041092;GP123;;1
1037948;0;;;2503.22;;2019-03-09 23:06:41;8424450182994;569912;Sur commande;1
1122247;8;;;109.39;;2019-03-09 23:06:41;3519280113890;11389;;1
1116861;14;;;51.3;1002162;2019-03-09 23:06:41;4250366852959;AS470ATRIONOIR;;1
1041449;0;;;625.5;;2019-03-09 23:06:41;8003437961502;ADN203/2;Sur commande;1
1050293;2;;;766.65;;2019-03-09 23:06:41;3596150197402;660178;;1
1011655;6;;;35.03;;2019-03-09 23:06:41;3485611021090;HP102T10;;1
1040397;0;;;207.9;;2019-03-09 23:06:41;6133826002447;VLT1105W;;1
1054051;4;;;46.96;;2019-03-09 23:06:41;3416879748252;PLA620;;1
1024174;0;;;3.96;;2019-03-09 23:06:41;3579439147923;914792R13;;1
1102691;5;;;31.5;;2019-03-09 23:06:41;3527570051296;TH546DRBLK;;1
1012842;2;;;503.1;88594;2019-03-09 23:06:41;4242002808642;HBG675BS1F;;1
1124972;3;;;401.4;;2019-03-09 23:06:41;4013833030652;55VLX7850BP;;1
92530;0;;;947.7;;2019-03-09 23:06:41;9005382146897;WTB4212;Sur commande;1
1068612;8;;;1155.2;;2019-03-09 23:06:41;3244330130083;C09444-P06-DD;;1
1123830;3;;;531.9;93591;2019-03-09 23:06:41;4242005103706;GSN54AW35;;1
1107621;2;;;342.0;122039;2019-03-09 23:06:41;9005382200735;GT2632-21;;1
1012328;0;;;28.8;1002217;2019-03-09 23:06:41;3579439147800;TVT280HD;;1
1022470;1;;;52.92;;2019-03-09 23:06:41;3576160014623;CF540A;;1
1029621;0;;;42.3;47477;2019-03-09 23:06:41;7612981379445;379445;;1
1124969;0;;;333.9;1116841;2019-03-09 23:06:41;4013833030645;49VLX7850BP;;1
1030790;4;;;423.0;92744;2019-03-09 23:06:41;9005382189474;WK66;;1
